index,name,country,latitude,longitude
1830,Saint Charles,US,41.9237,-88.2607
1831,Burley,US,42.56033,-113.789812
1832,Riverside,US,33.938582,-117.286158
1833,Yuba City,US,39.144796,-121.653902
1834,Ammon,US,43.486775,-111.980728
1835,Leesburg,US,39.117098,-77.54043
1836,Butte,US,45.963776,-112.510563
1837,Fairhaven,US,41.644861,-70.888131
1838,Niagara Falls,US,43.094308,-78.978894
1839,Blackfoot,US,43.198681,-112.359444
1840,Hinsdale,US,42.813637,-72.530899
1841,Green Bay,US,44.478683,-87.970999
1842,Crescent City,US,41.774985,-124.189935
1843,Akron,US,40.992609,-81.489153
1844,Corona,US,33.89087,-117.517267
1845,Bowling Green,US,41.354048,-83.652427
1846,Yucca Valley,US,34.132285,-116.384378
1847,Santee,US,32.8423055,-116.9903086
1848,Bellingham,US,42.116233,-71.465242
1849,Salem,US,44.878666,-123.025574
1850,Highland,US,34.137744,-117.194853
1851,Lincoln,US,45.35585,-68.524661
1852,Coconut Creek,US,26.318786,-80.200351
1853,Manahawkin,US,39.700512,-74.275543
1854,Rancho Cucamonga,US,34.10349,-117.531484
1855,Oswego,US,43.464286,-76.479042
1856,Newport,US,44.656618,-124.054416
1857,Flint,US,42.99963,-83.76458
1858,Presque Isle,US,46.697536,-68.014517
1859,Macedonia,US,41.309977,-81.519342
1860,Comstock Park,US,43.0363756,-85.6943095
1861,Cloquet,US,46.7033486,-92.4518609
1862,Plaistow,US,42.8255173,-71.1111482
1863,Rhinelander,US,45.635914,-89.383286
1864,Sault Sainte Marie,US,46.464518,-84.365332
1865,Johnstown,US,40.276623,-78.845863
1866,South Hill,US,36.712042,-78.10482
1867,Northlake,US,41.904616,-87.908666
1868,Ellsworth,US,44.524801,-68.392911
1869,Bedford Park,US,41.765639,-87.745478
1870,Coshocton,US,40.295123,-81.850449
1871,Holland,US,42.808393,-86.09084
1872,Rensselaer,US,42.641387,-73.7018126
1873,Lincoln,US,40.858346,-96.677746
1874,Glendora,US,34.116431,-117.82595
1875,Brunswick,US,43.907103,-69.90761
1876,Mansfield,US,41.783832,-77.066876
1877,Omak,US,48.4139887,-119.5078293
1878,Massena,US,44.922201,-74.877754
1879,Weirton,US,40.390234,-80.549497
1880,Ahoskie,US,36.2650989,-76.968785
1881,Fredonia,US,42.45371,-79.313292
1882,Rockford,US,42.31514,-89.031952
1883,Ontario,US,44.0274,-116.939
1884,Fridley,US,45.121055,-93.265533
1885,Sanford,US,43.401093,-70.699657
1886,Billings,US,45.758042,-108.57945
1887,Louisburg,US,36.08324,-78.320606
1888,Naples,US,26.274446,-81.803347
1889,Rio Grande City,US,26.365735,-98.794904
1890,Middletown,US,41.455314,-74.37827
1891,Tampa,US,27.957315,-82.502404
1892,Alexandria,US,38.988376,-84.401131
1893,Kokomo,US,40.479321,-86.103923
1894,Turlock,US,37.509427,-120.873024
1895,Westerly,US,41.354317,-71.766743
1896,Geneseo,US,42.802569,-77.788392
1897,Council Bluffs,US,41.227359,-95.843923
1898,Midlothian,US,37.504108,-77.62979
1899,Aberdeen,US,39.49498,-76.177507
1900,Springfield,US,42.136021,-72.506862
1901,Rochester,US,44.07697,-92.511312
1902,Hudson,US,42.3729971,-71.558791
1903,Claremont,US,43.378016,-72.328871
1904,Brick,US,40.072671,-74.124801
1905,Houlton,US,46.143162,-67.842502
1906,Lakewood,US,42.097,-79.299923
1907,Clearlake,US,38.931599,-122.616359
1908,Plymouth,US,41.364504,-86.330481
1909,Putnam,US,41.923379,-71.889147
1910,Appleton,US,44.269065,-88.480079
1911,California,US,38.292897,-76.503334
1912,Ceres,US,37.606766,-120.93739
1913,North Adams,US,42.664417,-73.110629
1914,Norwalk,US,41.261711,-82.617059
1915,Laurel,US,39.0986317,-76.8024694
1916,Livermore,US,37.699249,-121.767991
1917,Roseville,US,38.78799,-121.2898911
1918,Horseheads,US,42.1568225,-76.8540245
1919,Lapeer,US,43.053792,-83.299925
1920,Lompoc,US,34.662934,-120.465113
1921,Delaware,US,40.265977,-83.073579
1922,Upland,US,34.105919,-117.678367
1923,Plattsburgh,US,44.692173,-73.486997
1924,Brockport,US,43.196977,-77.927723
1925,Bloomington,US,39.141343,-86.579988
1926,Chubbuck,US,42.90994,-112.463531
1927,Skokie,US,42.012834,-87.719145
1928,Latham,US,42.746495,-73.764381
1929,Hallandale Beach,US,25.987873,-80.123894
1930,Gilroy,US,37.008583,-121.551183
1931,North Brunswick,US,40.4618576,-74.4663322
1932,Andover,US,45.221466,-93.31249
1933,Kitty Hawk,US,36.09619,-75.720405
1934,Fresno,US,36.738206,-119.721718
1935,Kannapolis,US,35.46261,-80.594712
1936,Dubuque,US,42.487476,-90.736319
1937,Clarkston,US,46.422883,-117.049459
1938,Moses Lake,US,47.141249,-119.274113
1939,Grove City,US,41.168113,-80.114575
1940,Niles,US,41.789497,-86.246497
1941,North Oxford,US,42.170583,-71.878742
1942,Abingdon,US,39.4621,-76.3147
1943,Waterville,US,44.568057,-69.644397
1944,Fairfax,US,38.854186,-77.396567
1945,Houghton Lake,US,44.295983,-84.679646
1946,Uniontown,US,39.91435,-79.756686
1947,Colville,US,48.55379,-117.915214
1948,Rensselaer,US,40.92373,-87.153056
1949,Raynham,US,41.904302,-71.032382
1950,North Windham,US,41.740984,-72.174027
1951,Tunkhannock,US,41.523981,-75.94744
1952,Ponce,PR,18.133468,-66.637862
1953,Lebanon,US,40.349975,-76.390243
1954,Tracy,US,37.751554,-121.471986
1955,Lavale,US,39.624903,-78.835052
1956,Riverside,US,33.93707,-117.455339
1957,Union City,US,37.604711,-122.067306
1958,Sonora,US,37.971663,-120.365778
1959,Mandan,US,46.846573,-100.903299
1960,Oxnard,US,34.220106,-119.161569
1961,South Charleston,US,38.319613,-81.713949
1962,Aberdeen,US,46.975337,-123.806587
1963,Greenville,US,40.125971,-84.617221
1964,Sterling,US,39.0227289,-77.4289212
1965,Merced,US,37.317972,-120.501967
1966,Burlington,US,40.047499,-74.8427
1967,Warsaw,US,42.767271,-78.128215
1968,Chico,US,39.723234,-121.804955
1969,Nottingham,US,39.379153,-76.510068
1970,Pennsville,US,39.612001,-75.504647
1971,Augusta,US,44.343123,-69.789861
1972,Fairfield,US,38.2790814,-122.0352432
1973,Palmyra,US,44.837414,-69.294579
1974,Altoona,US,40.455457,-78.405524
1975,Henderson,US,36.03882,-114.977327
1976,Kingman,US,35.222591,-114.032729
1977,Ukiah,US,39.133706,-123.196989
1978,Willows,US,39.525898,-122.21772
1979,Saratoga Springs,US,43.10445,-73.749197
1980,Concord,US,43.227474,-71.479866
1981,Jackson,US,38.35793,-120.806192
1982,Greensburg,US,40.3089103,-79.5813259
1983,Raleigh,US,35.837213,-78.607434
1984,Rindge,US,42.742729,-72.039963
1985,Austintown,US,41.097454,-80.774023
1986,Benton Harbor,US,42.077237,-86.425321
1987,Plainwell,US,42.4479441,-85.6726152
1988,Milford,US,41.34997,-74.733605
1989,Mayaguez,PR,18.154276,-67.140516
1990,Knoxville,US,35.926448,-84.062859
1991,Levittown,US,40.141962,-74.822463
1992,Houston,US,29.735485,-95.511692
1993,Anchorage,US,61.192213,-149.879549
1994,Medford,US,42.310525,-122.856467
1995,Anchorage,US,61.140195,-149.869863
1996,Guayama,PR,17.980275,-66.095501
1997,Cleveland,US,41.420513,-81.754117
1998,Wasilla,US,61.568719,-149.365105
1999,Marietta,US,39.40411,-81.418983
2000,Lake Elsinore,US,33.662186,-117.294445
2001,Bend,US,44.023733,-121.317387
2002,Clearwater,US,27.982801,-82.732518
2003,Battle Creek,US,42.257811,-85.177153
2004,Marquette,US,46.54749,-87.459933
2005,Cerritos,US,33.872491,-118.061727
2006,Morgantown,US,39.578766,-79.959297
2007,Plano,US,33.024521,-96.827953
2008,Isabela,PR,18.467815,-67.022492
2009,Bozeman,US,45.694689,-111.042147
2010,Vadnais Heights,US,45.049086,-93.064426
2011,Batavia,US,43.013638,-78.207967
2012,Franklin,US,41.116058,-74.578954
2013,Bristol,US,36.634933,-82.124334
2014,Doral,US,25.787081,-80.335317
2015,Ogdensburg,US,44.708186,-75.456123
2016,Utica,US,43.12345,-75.225657
2017,Vista,US,33.172662,-117.216625
2018,Wareham,US,41.779032,-70.7467226
2019,Hudson,US,42.278396,-73.750352
2020,Warminster,US,40.194859,-75.080864
2021,Kennewick,US,46.182607,-119.17725
2022,Paso Robles,US,35.612445,-120.681692
2023,Cheboygan,US,45.62615,-84.482416
2024,Ludington,US,43.957893,-86.40034
2025,Columbus,US,40.06045,-82.913153
2026,Dallas,US,32.921859,-96.840429
2027,Walpole,US,42.1419743,-71.2145984
2028,Newburgh,US,41.497674,-74.074726
2029,Reno,US,39.5289638,-119.7817144
2030,Millville,US,39.425258,-75.035642
2031,Paramount,US,33.902464,-118.14535
2032,Mays Landing,US,39.4521464,-74.6533334
2033,Lockport,US,43.147314,-78.694226
2034,Birmingham,US,33.421996,-86.67595
2035,Scottsdale,US,33.507771,-111.889315
2036,Phoenix,US,33.521957,-112.092708
2037,New Philadelphia,US,40.4959421,-81.470256
2038,Chipley,US,30.752617,-85.54706
2039,Queensbury,US,43.334668,-73.681457
2040,Milpitas,US,37.431416,-121.921182
2041,Shelton,US,47.233071,-123.125644
2042,Lunenburg,US,42.595005,-71.759878
2043,Los Banos,US,37.05397,-120.878932
2044,Norwich,US,42.496892,-75.526931
2045,Texarkana,US,33.445291,-94.101305
2046,Beavercreek,US,39.772625,-84.055165
2047,Avon,US,42.121102,-71.030085
2048,Lakewood,US,39.742724,-105.079342
2049,Mililani,US,21.450001,-158.00557
2050,Halifax,US,41.99737,-70.846467
2051,Clearfield,US,41.0320768,-78.4008523
2052,Wausau,US,44.918411,-89.653651
2053,Portsmouth,US,43.033961,-70.788886
2054,Topeka,US,38.998341,-95.693918
2055,Baton Rouge,US,30.37753,-91.06156
2056,Austin,US,30.2322111,-97.8232981
2057,Cobleskill,US,42.6823913,-74.4552524
2058,West Lebanon,US,43.6245,-72.322531
2059,Culpeper,US,38.480524,-77.973335
2060,Charlotte,US,35.295375,-80.758266
2061,Durham,US,35.9549,-78.9991
2062,Lynn,US,42.448723,-70.960817
2063,Salem,US,42.801879,-71.2385
2064,North Conway,US,44.016779,-71.106534
2065,Skowhegan,US,44.780385,-69.731022
2066,Philadelphia,US,39.926499,-75.141376
2067,Amsterdam,US,42.964506,-74.183699
2068,Whitehall,US,40.645122,-75.487238
2069,Torrington,US,41.8184691,-73.0780037
2070,Missoula,US,46.831571,-114.047098
2071,San Diego,US,32.581551,-117.035491
2072,Mount Vernon,US,40.40481,-82.441578
2073,Sunrise,US,26.1478499,-80.317897
2074,Albany,US,42.694877,-73.847121
2075,Biddeford,US,43.4743792,-70.4995399
2076,Duluth,US,33.970083,-84.150415
2077,Gardner,US,42.55141,-71.994725
2078,Middle Island,US,40.880134,-72.947124
2079,Northborough,US,42.285163,-71.656464
2080,North Dartmouth,US,41.641904,-71.007839
2081,Olean,US,42.080352,-78.467732
2082,Pleasanton,US,37.698323,-121.887338
2083,Petersburg,US,37.17957,-77.367429
2084,Shelton,US,41.29143,-73.112949
2085,Springville,US,42.500879,-78.693193
2086,Exton,US,40.022381,-75.633385
2087,East Syracuse,US,43.060842,-76.060077
2088,Lehighton,US,40.8096416,-75.7382802
2089,Westfield,US,42.1084095,-72.7084495
2090,Princeton,US,40.303211,-74.676952
2091,Norwich,US,41.504713,-72.122585
2092,Branson West,US,36.699744,-93.372305
2093,San Diego,US,32.805348,-117.116408
2094,Jupiter,US,26.932745,-80.128314
2095,Calais,US,45.174965,-67.2791215
2096,Indio,US,33.7402813,-116.2292584
2097,Oxford,US,44.1727,-70.5131
2098,Danvers,US,42.55444,-70.968233
2099,Wenatchee,US,47.454144,-120.339491
2100,Eagle River,US,61.309037,-149.535439
2101,Selinsgrove,US,40.822864,-76.84513
2102,Reno,US,39.480557,-119.798963
2103,Seekonk,US,41.7953,-71.3251
2104,Houghton,US,47.106535,-88.588321
2105,Bryan,US,41.459818,-84.546879
2106,Cortland,US,41.274268,-80.771923
2107,Howell,US,40.131079,-74.226408
2108,Woodland,US,38.675429,-121.741011
2109,Bloomington,US,44.860771,-93.265676
2110,Alexandria,US,38.76932,-77.136059
2111,Port Angeles,US,48.111047,-123.362177
2112,El Paso,US,31.777143,-106.384345
2113,Saint Clairsville,US,40.075712,-80.875137
2114,Groton,US,41.369862,-72.064954
2115,Bentonville,US,36.365465,-94.217632
2116,Steubenville,US,40.3654533,-80.6694045
2117,York,US,39.968565,-76.772897
2118,Windham,US,43.837079,-70.444719
2119,Laguna Niguel,US,33.563536,-117.713072
2120,Midvale,US,40.6193806,-111.8584799
2121,Forest Park,US,41.86174,-87.8176469
2122,Sayre,US,41.976115,-76.542792
2123,Zanesville,US,39.977484,-82.011398
2124,Amherst,US,42.982385,-78.811839
2125,Poland,US,41.028956,-80.6307379
2126,Columbia,US,34.02128,-80.952336
2127,Saint Louis,US,38.494602,-90.29602
2128,Darien,US,41.748743,-87.999849
2129,Westminster,US,39.86797,-105.056732
2130,Springfield,US,37.14414,-93.258373
2131,Williston,US,44.441633,-73.122127
2132,North Smithfield,US,41.9762291,-71.5054507
2133,Moline,US,41.468524,-90.48
2134,Pittsfield,US,42.464755,-73.197985
2135,Torrance,US,33.855292,-118.352273
2136,State College,US,40.832622,-77.808207
2137,Abington,US,42.096281,-70.968603
2138,Harleysville,US,40.286715,-75.393081
2139,Branford,US,41.281365,-72.830821
2140,Frederick,US,39.39644,-77.410976
2141,Rome,US,43.237252,-75.501823
2142,San Antonio,US,29.442669,-98.642424
2143,Lehigh Acres,US,26.614759,-81.667127
2144,Muskegon,US,43.202357,-86.197655
2145,Redmond,US,44.292071,-121.170575
2146,Humacao,PR,18.141207,-65.807509
2147,Anaheim,US,33.8363,-117.938
2148,Sunnyside,US,46.31502,-119.986003
2149,Huntington,US,38.407103,-82.37526
2150,Bedford,US,42.96419,-71.485444
2151,Oceanside,US,33.241115,-117.29099
2152,Cary,US,35.73682,-78.782797
2153,Cincinnati,US,39.148777,-84.402522
2154,Chehalis,US,46.678925,-122.979138
2155,Foothill Ranch,US,33.679795,-117.671317
2156,Catonsville,US,39.2817202,-76.7511923
2157,Easton,US,40.714538,-75.281208
2158,El Cajon,US,32.822626,-116.901748
2159,City Of Industry,US,33.998396,-117.932358
2160,Houston,US,29.8539052,-95.5090766
2161,Henderson,US,36.334769,-78.443618
2162,Kalispell,US,48.23175,-114.32617
2163,North Kingstown,US,41.5857963,-71.4913605
2164,Alexandria,US,38.74376,-77.087484
2165,Hazle Township,US,40.986535,-76.01243
2166,Oneonta,US,42.447466,-75.039081
2167,Hammonton,US,39.648492,-74.784866
2168,West Boylston,US,42.355284,-71.78238
2169,Strongsville,US,41.34617,-81.819706
2170,Simpsonville,US,34.712007,-82.252049
2171,Yakima,US,46.601509,-120.480337
2172,Schenectady,US,42.7854,-73.941664
2173,Durango,US,37.230004,-107.865779
2174,Shawano,US,44.779317,-88.5804
2175,Cambridge,US,38.553228,-76.052755
2176,Forest Lake,US,45.276821,-93.001975
2177,Oxford,US,39.528973,-84.767527
2178,Pottstown,US,40.254215,-75.665938
2179,Burton,US,43.022948,-83.600861
2180,La Porte,US,41.621692,-86.692544
2181,Clovis,US,36.811301,-119.716929
2182,Erie,US,42.052037,-80.079822
2183,Glen Burnie,US,39.190013,-76.605743
2184,Mountain View,US,37.400846,-122.109748
2185,East Windsor,US,41.919366,-72.606719
2186,West Mifflin,US,40.341812,-79.946456
2187,Naugatuck,US,41.4706,-73.028
2188,Coventry,US,41.663336,-71.555168
2189,New Castle,US,41.008938,-80.3945
2190,Herkimer,US,43.021424,-74.997828
2191,Centereach,US,40.863036,-73.0812114
2192,Pomona,US,34.029257,-117.757758
2193,Bennington,US,42.897885,-73.210877
2194,Owings Mills,US,39.406212,-76.766861
2195,Evergreen,US,39.701098,-105.327102
2196,Flemington,US,40.527484,-74.850912
2197,Chula Vista,US,32.651877,-117.094289
2198,Covina,US,34.102622,-117.909601
2199,Cromwell,US,41.605477,-72.711858
2200,Pittsburgh,US,40.447309,-80.176247
2201,Stevenson Ranch,US,34.383447,-118.569255
2202,Richmond,US,37.631137,-77.456544
2203,Barceloneta,PR,18.437548,-66.543888
2204,South Jordan,US,40.545722,-111.901461
2205,Northport,US,33.236372,-87.615269
2206,Streetsboro,US,41.25258,-81.362039
2207,Huntington,US,40.898979,-85.51646
2208,West Chester,US,39.34542,-84.392531
2209,Lihue,US,21.982346,-159.365025
2210,Roanoke,US,37.30072,-79.960692
2211,Knoxville,US,36.03112,-83.866358
2212,Waipahu,US,21.391385,-158.03459
2213,Dallas,US,44.931509,-123.306736
2214,North Olmsted,US,41.417864,-81.896852
2215,Bremerton,US,47.624868,-122.632771
2216,Cottage Grove,US,43.800259,-123.043331
2217,Indiana,US,40.603414,-79.194569
2218,Oak Harbor,US,48.2888983,-122.6619987
2219,Cordova,US,35.140734,-89.798245
2220,Kailua Kona,US,19.646268,-155.99092
2221,Stow,US,41.1658118,-81.4800058
2222,Port Orchard,US,47.516653,-122.627567
2223,Orange,US,42.588593,-72.284156
2224,Rochester,US,43.333921,-71.01322
2225,Hornell,US,42.346455,-77.669027
2226,Greenville,US,34.882808,-82.355327
2227,Saint Albans,US,44.841719,-73.0897182
2228,Lancaster,US,40.029557,-76.241112
2229,Apple Valley,US,34.525592,-117.223224
2230,Madison,US,43.1110577,-89.3128305
2231,Rocky Mount,US,37.013618,-79.863379
2232,Traverse City,US,44.728126,-85.632601
2233,Ephrata,US,40.167206,-76.152704
2234,Plymouth,US,41.955507,-70.718142
2235,Quincy,US,42.2361802,-70.9862789
2236,West Lafayette,US,40.456955,-86.932941
2237,Charleston,US,32.7205295,-79.9677342
2238,Toa Baja,PR,18.413224,-66.254368
2239,Wauseon,US,41.575669,-84.136145
2240,Catskill,US,42.212559,-73.882972
2241,Williamsville,US,42.983145,-78.693781
2242,Rochester Hills,US,42.643433,-83.198109
2243,Cambridge,US,45.570271,-93.197832
2244,Alpena,US,45.064045,-83.476707
2245,Ashtabula,US,41.883457,-80.749532
2246,Germantown,US,39.19882,-77.252444
2247,North Canton,US,40.870859,-81.433352
2248,Mount Pocono,US,41.125512,-75.372294
2249,Pine City,US,45.8174186,-92.9769429
2250,South Euclid,US,41.508862,-81.540276
2251,East Stroudsburg,US,40.98995,-75.182865
2252,North Attleboro,US,41.933426,-71.350241
2253,Dunwoody,US,33.9333,-84.3332
2254,Auburn,US,47.301493,-122.240883
2255,Waterford,US,41.37055,-72.155068
2256,Warwick,US,41.752742,-71.414275
2257,Troy,US,42.745784,-73.638741
2258,Wallingford,US,41.477509,-72.810515
2259,New Port Richey,US,28.2836888,-82.6767893
2260,Portland,US,40.440901,-84.990153
2261,Tilton,US,43.454475,-71.576877
2262,Sarasota,US,27.297469,-82.498089
2263,Moore,US,35.3331,-97.478135
2264,Oklahoma City,US,35.405502,-97.5454
2265,Tulsa,US,36.027632,-95.947007
2266,Ware,US,42.237645,-72.27897
2267,Brandon,US,27.925393,-82.325385
2268,Mansfield,US,32.605196,-97.116576
2269,Duarte,US,34.134035,-117.9838889
2270,Chillicothe,US,39.347821,-82.971217
2271,Newington,US,43.101949,-70.809652
2272,Elko,US,40.840864,-115.792468
2273,Puyallup,US,47.161109,-122.288686
2274,Ellicott City,US,39.2828,-76.8207
2275,San Antonio,US,29.514823,-98.481846
2276,Boynton Beach,US,26.489084,-80.121275
2277,Hamburg,US,42.743219,-78.871643
2278,Delray Beach,US,26.4258162,-80.0716085
2279,Cary,US,35.801756,-78.785436
2280,Manchester,US,42.955774,-71.444492
2281,Petoskey,US,45.350211,-84.974067
2282,Rehoboth Beach,US,38.727231,-75.132453
2283,Placerville,US,38.704034,-120.828964
2284,Saint Croix Falls,US,45.40009,-92.603656
2285,Saint Helens,US,45.84738,-122.831353
2286,Carolina,PR,18.3938234,-65.9970306
2287,Ticonderoga,US,43.856814,-73.433253
2288,Collinsville,US,38.692651,-89.986908
2289,Belle Vernon,US,40.138708,-79.84555
2290,Columbus,US,39.983447,-83.145016
2291,Dallas,US,32.910853,-96.738831
2292,Searcy,US,35.245796,-91.750311
2293,Newton,US,38.023282,-97.339246
2294,Springfield,US,39.95167,-83.826452
2295,Lincoln,US,40.729465,-96.685039
2296,Dundalk,US,39.2854,-76.4983
2297,Sykesville,US,39.3965368,-76.9347117
2298,Iron Mountain,US,45.807363,-88.038011
2299,Warrenton,US,38.697339,-77.789836
2300,Stafford,US,38.470886,-77.417949
2301,Baytown,US,29.8171691,-94.8968336
2302,Hamilton,US,39.4258,-84.600469
2303,Sylva,US,35.36151,-83.20448
2304,Sioux Falls,US,43.47335,-96.729903
2305,Garland,US,32.931981,-96.631591
2306,Oneida,US,43.078461,-75.691395
2307,Kansas City,US,39.189841,-94.546561
2308,Hatfield,US,40.291173,-75.264154
2309,Quakertown,US,40.448486,-75.357672
2310,Cottage Grove,US,44.810716,-92.918766
2311,Cincinnati,US,39.128256,-84.597178
2312,Milwaukee,US,43.087643,-87.905885
2313,Albuquerque,US,35.104694,-106.592207
2314,Bellingham,US,48.801663,-122.482164
2315,Caguas,PR,18.246813,-66.015936
2316,Great Falls,US,47.52661,-111.296587
2317,Rancho Cordova,US,38.5961282,-121.2918143
2318,Fallon,US,39.475754,-118.80654
